text,community_id,community_name,perplexity
usa store only bloom nutrition green superfood,4,Healthy lifestyle and Weight Loss,7979.962548549965
"the only way to eliminate 5kg in the next 30 days . take advantage of the buy 1 get 5 promotion for us $ 29,99 , because the regular price of us $ 89.99 will be back soon .",1,Keto and Diet,49.30994635939192
i love projecting my ed onto ru1 drop ru1 ed hcs ill start ( censored name i dont want the normies to find this dont wan na get sussed again ) pjskedtwt prskedtwt prosekaiedtwt edtwt anatwt ricecaketwt,0,Eating Disorder,488.7071473756524
there are many tips given by saint gurmeet ram rahim ji for . one of them do meditation with pranayama daily in the morning and evening . it is a boon for all problems .,13,Healthy lifestyle and Weight Loss,33.148557202342
hello i 'm lyra ) i 'm looking for edtwt moots i 'm 19 i interact a lot & gt ; not new to edtwt / to be moots,7,Eating Disorder,19.52532681812015
edtwt would if we made dollspo a thing,7,Eating Disorder,301.770517037636
"edtwt , i want to b/p so bad",0,Eating Disorder,118.39317680223326
mi best friend esta en edtwt y decidimos seguirnos pke en nuestra amistad no hay secretos,8,Eating Disorder,217.8587191267688
on edtwt in public no shame,0,Eating Disorder,51.385079394531125
i guess my other friends left now are my edtwt ones at least i have something personal to share w them,0,Eating Disorder,13.689274946139673
grand risings soul tribe . always remember have a soulful sunday .,4,Healthy lifestyle and Weight Loss,364.5204379156858
guys werent lying when were saying thinspo is getting fat,0,Eating Disorder,21.55995019718548
"gopal organic raw sprouted almond butter , usda organic and gluten-free , creamy and salted 8 ounce | keto , paleo and whole ls2hocn",1,Keto and Diet,1181.7373783396954
get on oat cakes edtwt i had two for breakfast in a bowl for 75cal it was so filling,0,Eating Disorder,75.21805001359589
my mom on keto losing weight by eating a ton of butter honestly i like restricting much more,0,Eating Disorder,30.87082258159313
sh energy certified-vegan proprietary nootropic blend used in herbal medicine to relieve restlessness and nervousness,4,Healthy lifestyle and Weight Loss,152.53044892252748
my mom just said shes proud of me for going on a run little does she know,0,Eating Disorder,1.4431309624154267
being called out as edtwt bcs and called thinspo on qrt of multiple of my menfess by locals is kind of crazy bro ngl,0,Eating Disorder,82.14724641083633
edtwt,0,Eating Disorder,153669.17169796242
"experience the flavors of goa , [ i ate ] a delicious fish thali a seafood lovers dream !",4,Healthy lifestyle and Weight Loss,36.31274268005637
if you do n't know how to start ketodiet properly or do you want to lose possibly 5-10 lbs in the first week alone with keto ? ? join `` '' custom keto diet '' '' . click link in for more,1,Keto and Diet,11.452089208537425
new podcast ! `` problem fat areas-the only way to lose problem fat areas '' on,6,Weight Loss Drugs,91.94974404449262
edtwt why are so many of us banned from tinderim starting to see a pattern,0,Eating Disorder,28.107254289258805
miss ariana blessing us with thinspo today,0,Eating Disorder,18.707371927486616
"those who want to be healthy and conscious , and want to keep themselves at their right weight , contact me immediately",13,Healthy lifestyle and Weight Loss,7.302323293176568
sorry i need that edtwt video of that lady showing her pantry and explaining why her skin is so clear,1,Keto and Diet,16.64009769329158
when i eat i avoid looking through edtwt i feel so guilty,2,Anti Eating Disorder,21.14375826021949
manifesting a new honeymoon phase in the new year,0,Eating Disorder,65.68115236146936
primeshred transforms your body without losing energy or muscle mass . take advantage of today discounts when purchasing click here,4,Healthy lifestyle and Weight Loss,29.97537171337929
"do n't let weight loss be your sole focus on your journey with wegovy . remember to prioritize your overall health and well-being , including mental health and self-care .",3,Weight Loss Drugs,14.394513560588749
"exercise accounts for only 50 % of weight loss , follow for tips on healthy eating that will help you complete the rest of the weight and get a healthier physique . hope this is useful ! if so , feel free to share , like , save and tag friends .",1,Keto and Diet,17.339896146451448
"kakao to moj najwiekszy fearfood , nienawidze go",0,Eating Disorder,1016.8774321671472
i had a binge day so i wrote a meanspo so it doesnt happen again,0,Eating Disorder,28.699324835703965
fitback keto ile ketojenik n hazrlanmasn ok kolay . . . . . .,4,Healthy lifestyle and Weight Loss,450.469596526156
probiotics may lower blood sugar in diabetics,4,Healthy lifestyle and Weight Loss,28.628299890296773
have you ever made keto candied bacon at like 11pm and eaten it all with your spouse in one sitting ? not us either that 'd be crazy but it was delicious ! sorry i did n't get photos,1,Keto and Diet,15.747699088734455
do all fruits and vegetables help you lose weight ?,4,Healthy lifestyle and Weight Loss,3.0364602811707457
"purgers of edtwt , which one are you puking in",0,Eating Disorder,151.06510484346686
miyeon is such thinspo i wan na look like this in my uniform,0,Eating Disorder,28.061791409212116
"dzisiaj prawie bym powoedziala do mojej kolezanki , ze pani z ktora mielismy angielski za zastepstwo to jebane thinspo xdd no ale rel ona jest kurwa takim thinspo ta typiara i jest jeszcze jedna pani w mojej szkole co jest jeszcze bardziej ale no marzenie pogadac o tym z kolezanka",0,Eating Disorder,1121.4587522083334
not me,0,Eating Disorder,22.524951848702017
"diet is an important factor in maintaining overall and preventing or managing chronic diseases , such as alzheimer disease . in fact , what you eat may be key to [ ]",13,Healthy lifestyle and Weight Loss,11.086162001635742
"edtwt stop what doing and comment yalls fave workout videos . clh0e t ! ng , 80s workout tapes , literal just dance dances idc , just show me your faves ! !",7,Eating Disorder,215.90728576372769
late nite keto ham sammiches,4,Healthy lifestyle and Weight Loss,233.06137085840535
great home full body workout routine,4,Healthy lifestyle and Weight Loss,54.507258502417045
"almost a farce , but with pharma drivers behind the scenes now they going after hdl , as it represents real root cause of heart disease , and points to the insulin resistance that they like to distract us away from",1,Keto and Diet,74.59440737018086
who likes big bootys ? see why i 'm top 3 % worldwide ! !,10,Body Image,17.143396858219088
decided to start taking weightloss step by step ! i 'm currently 83 lbs so i 'm going to attempt to get down to 80 first,0,Eating Disorder,4.252724392350266
"i meeeann am i the only one who doesnt rly care abt the fact that someone posted their vomit here , like we are in edtwt after all , were all fucked up",0,Eating Disorder,43.67044082330506
imagine how much that new sense of confidence will impact your relationships .,4,Healthy lifestyle and Weight Loss,12.2022934095725
weightloss is just fast after you reflect on this this fabulous component that can make everyones body to raise health and well-being,4,Healthy lifestyle and Weight Loss,71.46401019216378
not happy with my diet since i came home . it not a binge but it is more than what i am used to,0,Eating Disorder,3.964598789112894
give me tips for avoiding eating with parents and grandparents,7,Eating Disorder,8.71670396115728
try the revolutionary new 100 % natural solution to weight loss now .,4,Healthy lifestyle and Weight Loss,7.480511637080822
"contains only the good stuff straight from mother nature . no fillers , no fake-stuff , and absolutely , positively no nasties . what you see is what you get . learn more about trimtone by clicking",4,Healthy lifestyle and Weight Loss,38.97699409122165
why is everybody on edtwt in a relationship ? ? ! ! ! ? ! ? ? like am i really single ? is this real ?,7,Eating Disorder,3.1189554141497875
give me your favorite thinspo,0,Eating Disorder,133.7071056038926
hello edtwt ! !,0,Eating Disorder,22757.961225919174
"i hate edtwt because some of you are so chronically online it hurts . go outside , go for a walk , read a book , get a job , idc just take a break from being online constantly",0,Eating Disorder,14.100266851471336
"so i used to have an edtwt discord server with 700+ members , would you be interested in joining a new server made by me ?",7,Eating Disorder,5.954136478627553
early life gut microbiota is affected by maternal weight status,4,Healthy lifestyle and Weight Loss,85.86486490812486
now that in no longer restricted from following im gon na lovebomb edtwt so hard y'all wont see it coming,0,Eating Disorder,36.71919005394987
keto korean cabbage pancakes | ketobaechujeon,1,Keto and Diet,264.76669856446847
what causes dj vu ?,13,Healthy lifestyle and Weight Loss,20318.45893442657
"& gt ; & gt ; & gt ; weight loss without exercise ! revolutionary amazon ritual that helps you shed pounds of raw , heart-clogging fat without hitting the gym or drastically changing your diet . click this link",4,Healthy lifestyle and Weight Loss,67.55969542514691
she outdid every single fatphobes here on edtwt,0,Eating Disorder,142.62530623474677
what a month without alcohol really does to your body,4,Healthy lifestyle and Weight Loss,3.439625544383829
like do yall see this shit ? ? and then yall wonder why a lot of woc on edtwt hate a very specific group of yall,0,Eating Disorder,5.19169107544538
am i the only one thinking about eating all day ? `` omelette pepper bowl `` attn custom ketogenic diet quiz create your own custom keto diet plan in just 3 minutes click here,4,Healthy lifestyle and Weight Loss,94.5350618374718
seriously ! who doesnt like fruit punch ? check out this crazy keto fruit punch ketones drink !,4,Healthy lifestyle and Weight Loss,7.966689794504672
its time to start feeding your brain nutritional psychiatry studies how foods can make us feel .,4,Healthy lifestyle and Weight Loss,30.48894131755351
fullness vs satisfaction such a great topic ! the eating skill of becoming more aware of when to stop is the holy grail . only easier to find .,4,Healthy lifestyle and Weight Loss,26.302253103280574
grand risings soul tribe . always remember have a soulful sunday .,4,Healthy lifestyle and Weight Loss,364.5204379156858
`` edtwt is n't for bulimics '',0,Eating Disorder,300.24714111693163
always love challenging myself . 3 goals for january 1 . dry january . no booze . 2 . only 1 meal a day which will be low carb/keto with 24 hr fasting in between 3 . 30 minutes exercise a day every day . weights or racket sports . lets see if theres any difference by the end ..,1,Keto and Diet,13.183455067649405
preciso urgente achar essa menina da minha sala bonespo eu tenho certeza absoluta que ela ta no ed me ajudemmm,9,Eating Disorder,509.4229412279803
no charges filed against minnesota police snipers who fatally shot a man during a standoff [ video ],13,Healthy lifestyle and Weight Loss,5.92667285423883
hi face reveal edtwt be nice my bangs r hella long for no reason theyre growing out might delete in like a few mins cus nervous,0,Eating Disorder,21.441224814344206
weight watchers meals in minutes cookbook 15 % off and thru 11/23,4,Healthy lifestyle and Weight Loss,56.584823566476615
someone send me bmi 14 thinspo plsplspls,0,Eating Disorder,53.12366586347152
"world best keto chocolate cake deliciously rich , moist and fudgy chocolate cake topped with creamy chocolate frosting . no flour and no sugar needed !",1,Keto and Diet,11.135826859298072
edtwt of my recently saved thinspo ( for my bf mainly ) edtwt thinspo proana pro ana skinny ricecaketwt lemonwatertwt,0,Eating Disorder,320.4716095606322
"coming down with the flu can be miserable , no doubt in that . so , we have gathered a list of tips that can help you on the road to recovery .",13,Healthy lifestyle and Weight Loss,8.914842417526204
uhhhhh calories ( getting my anorexia related tweet in so i can blabber about whatever for the next 24 hours and still feel like i 'm on edtwt ),0,Eating Disorder,75.15732155556269
"heres whats inside the best-selling keto desserts cookbook for men & ; women over the age of 50 .step-by-step instructionsfor creating every singledelicious recipe .macronutrient profiles protein , fats , carbs for every serving of each recipe .",4,Healthy lifestyle and Weight Loss,678.7883620785775
acidaburn is a dietary supplement clinically proven to stimulate weight loss in as early as 10 weeks of use .,4,Healthy lifestyle and Weight Loss,29.801735748438183
if we were mutuals and i randomly unfollowed it probably interacted with fatspo,0,Eating Disorder,32.60246132406037
disney is free fatspo holy shit,0,Eating Disorder,1887.7600857485677
"tell me if this is unhinged but when i watch fatspo vids i do little exercises for the duration . so if it a minute i do like a minute of toe taps , it good motivation and i get a lil mini workout for the day",0,Eating Disorder,33.06821273735158
edtwt girlfriends apply here,0,Eating Disorder,2906.591883604944
healthy food,4,Healthy lifestyle and Weight Loss,150.03535008024178
uncle matt i know youre on edtwt follow me we can be moots . and pro tip the scales broken so have to stand towards the right . next time put it back properly,0,Eating Disorder,110.90888416933322
a guide to the top weight loss supplements forbes,4,Healthy lifestyle and Weight Loss,20.15523633917965
someone send me 3nha meanspo i dont wan na eat,0,Eating Disorder,184.5052600144653
another poll for edtwt and moots what hardcore/beatdown song should i cover,7,Eating Disorder,120.80558254986958
that wo n't work the polls wo n't work . ( instead who wants a thinspo based on music :3 reply with fav song and i 'll give a thinspo that matches it,0,Eating Disorder,60.55635177193681
guys i removed edtwt from my bio because im selling concert tickets its kind of embarrassing to let people see it,0,Eating Disorder,6.446341387005097
do usually weigh more on period cuz like ive been eating so little yet i gained weight ughhh i miss my amennorhea days,7,Eating Disorder,48.85027513305133
fun fact edtwt,0,Eating Disorder,28650.11540533339
.,4,Healthy lifestyle and Weight Loss,463305.794399731
"boosts your metabolism , balances hormones , there is literally no recipe i have ever cooked thats easier than santa fe chicken . all you have to do is season chicken br",1,Keto and Diet,13.64967320300564
hidden secrets 27lbs fat loss in 1 week for free training find out more at,4,Healthy lifestyle and Weight Loss,19.89699837988964
"it fr is so embarrassing being fat on edtwt , why am i not 90lbs yet",0,Eating Disorder,11.487227996053496
look at this,4,Healthy lifestyle and Weight Loss,2.897153881212983
the thinnest of thinspo,0,Eating Disorder,1960.6204970291208
sweetheart day,10,Body Image,50893.29706255143
everything you need to know about keto,4,Healthy lifestyle and Weight Loss,5.857833127936457
should i make a harm reduction for long-term fasting ? im kinda horrified by the stuff i see some of you guys doing + the general lack of knowledge around how to fast properly on edtwt . you really dont have to feel like youre dying the whole time . lmk if i should tag you,0,Eating Disorder,21.205683890046217
fat loss secrets for free training find out more at,4,Healthy lifestyle and Weight Loss,18.16297604212763
consistent linear weightloss and increase in energy/focus through daily 18 hours and lowering carbohydrates increasing protein and adding saturated fats for satiety.though i am aware that visceral fat matters more than bmi but feels good to see bmi below 25 ( 1/2 ),1,Keto and Diet,508.1715508362836
people of edtwt with bfs or a significant other tell me how you did it im desperate,0,Eating Disorder,9.190684596219397
all i want is an edtwt groupchat that doesnt die in a week,0,Eating Disorder,10.088797045196385
"is edtblr even active ? did anyone ever interact with anyone else ? when i was on it , i stalked like 3 accounts . but it was so boring and repetitive . i downloaded it again because edtwt is turning softer than what edtblr was when i left was it ever interesting on there ?",0,Eating Disorder,23.02835889241966
from impossible to im possible two things you need to do to have long-term weight loss,4,Healthy lifestyle and Weight Loss,19.633752577647588
orlind ( orland ? his name . nikocados husband ) is literally giving the best meanspo . theres stuff on my hands you mean besides fat ?,0,Eating Disorder,612.9403465803109
complex carbs vs simple carbs be smart know your enemy . .,4,Healthy lifestyle and Weight Loss,21.39368533282957
"a to visualize my dream body edtwt , thinspo",8,Eating Disorder,369.0675971275976
my adopted sister just told me i wont lose weight from restricting . ok tell me why im losing lots of weight while shes 230lbs and eats like 4k cals a day how is she going to try to give me weight loss tips shes never lost weight in her life ..,0,Eating Disorder,18.15979149412197
is for half an hour enough ?,4,Healthy lifestyle and Weight Loss,16.826846466308158
"oi gnt , sou do edtwt e entrando no clepto d",9,Eating Disorder,265.8401340151977
"shred fat , get lean and transform your body without losing energy or muscle mass.learn more about primeshred by clicking here",4,Healthy lifestyle and Weight Loss,30.98863910307784
healthy eating tips,4,Healthy lifestyle and Weight Loss,9.492236125742076
pocspo for edtwt,0,Eating Disorder,29943.843677725687
"hi , i 'm maria & lt ; 3 16 dominican/puertorican she/her bi edtwt shtwt likes art , music , poems looking for moots ) tambin hablo espaol",7,Eating Disorder,219.41047972565963
"when i get home , i 'm gon na do a body check and then compare it in a few months ( wo n't post it until then so edtwt does n't crucify me )",0,Eating Disorder,28.375626755375045
edtwt ( if purge ) did any of yall have emetophobia b4 started purging ? im so curious,0,Eating Disorder,69.2401058827932
i 'm just gon na start assuming everyone has a secret edtwt acc and are just gon na talk shit abt me when i 'm just living my life . skinny mindset,0,Eating Disorder,6.449286329393464
"busco mutis de , devuelvo follow",8,Eating Disorder,8279.025608343769
"hi edtwt , this was my old acc , i kept getting locked out and now i ca n't log back in , so if i was moots with you let me know , and i would love new i can talk to as well /",0,Eating Disorder,16.065998086952213
alpilean is a diet pill that speed up fat burning .,4,Healthy lifestyle and Weight Loss,42.27606352303342
gon na take a little break from edtwt bye bye logging out,0,Eating Disorder,15.391260719682826
5 hobbies for a mental health boost,13,Healthy lifestyle and Weight Loss,93.46174405994564
for my edtwt moots i post/interact with censored and uncensored sh i dont want you to be triggered or uncomfortable so just keep that in mind anyways love yall,0,Eating Disorder,89.63357277398235
are you looking for a keto meal plan that will help you lose weight and feel great ? want to find the perfect keto plan is the perfect solution for you . the keto site,1,Keto and Diet,8.232135026651136
good night edtwt ! ! i hope november is better and all of you reach your gws or recover & lt ; 3,0,Eating Disorder,17.782107346878004
"successful weight loss is triggered by perseverance , not a magic",4,Healthy lifestyle and Weight Loss,25.789851844441504
keto hair loss doesnt have to be a thing ! easily prevent and remedy hair loss on keto with this one easy adjustment to your keto diet . read more,1,Keto and Diet,5.823609377687971
puro bardo es edtwt ahora,8,Eating Disorder,1688.8631830965635
edtwt how does my layout smell ? ?,0,Eating Disorder,125.45724035237934
chiseled .,5,Body Image,1287211.786704281
`` failure happens all the time . it happens every day in practice . what makes you better is how you react to it . '' mia hamm . . . . .,4,Healthy lifestyle and Weight Loss,10.596772303677293
i rly need a privacy screen protector so i can scroll edtwt on public,0,Eating Disorder,21.62791037709013
need more edtwt moots,0,Eating Disorder,110.82564268503504
"amigas si me cierran twt entro a la locura , edtwt es mi safe place",8,Eating Disorder,186.5737152763845
had a blast on deadlift day today ! keep pushing myself harder each session ! just finished day ! 1 more day in week with as my personal trainer !,4,Healthy lifestyle and Weight Loss,15.878800682312496
new data challenges the validity of the brown adipose tissue axis in humans,6,Weight Loss Drugs,142.96752085173895
way to go leonardo ! are you ready for a new body ? our program guarantees weight loss results .,4,Healthy lifestyle and Weight Loss,15.88589409190386
benefits of green tea how powerful & ; healthy can it be ? . .,4,Healthy lifestyle and Weight Loss,10.779437739932296
god we are on edtwt please stop talking about cum,0,Eating Disorder,39.77925403701569
"visit phd doctor never lost 60kg , they lack actual experience . get app , obesity book for weight loss or get ebook from google play",4,Healthy lifestyle and Weight Loss,80.47664697314327
"we have not only created an app people love , but created sustainable ways to monetize engagement and movement .",11,Spam,10.013895837440929
what vibes do i give off ? edtwt,0,Eating Disorder,28.1296671902342
is eating nothing but bacon considered keto ? ? asking for a friend ......,1,Keto and Diet,31.096791624907183
ayo new motivation recreate thinspo pics and look at them side by side with your pic i have never felt fatter,0,Eating Disorder,16.65008439661516
i planned to have a slice of pizza ( my girl bought it for me ) after fasting all day but i am literally not even hungry . its been almost 24 hours and i only want to continue .,7,Eating Disorder,8.053830049812516
"hey edtwt , what your opinion on vitamin water zero ? i got a few and wan na know if they 're any good or not [ even if they arent , it still a 0cal drink ! ! ]",7,Eating Disorder,36.88679533052733
literally fuck my life i did not drink any alcohol at all and im throwing up and it must of been something i ate cause im having diarrhea i know tmi but this sucks ass,0,Eating Disorder,8.148029549796977
thanks for the meanspo felix,0,Eating Disorder,2535.21583698509
going on edtwt after eating is humiliating,0,Eating Disorder,41.74065754960868
my fav thinspo,0,Eating Disorder,289.9563804386055
the latest daily keto tips ! shouts to,1,Keto and Diet,425.6735498293663
ora di organizzare la mia folder thinspo,0,Eating Disorder,8413.151999215823
using thinspo in art & gt ; & gt ; & gt ;,0,Eating Disorder,6.420591564163607
3 enrolled in india only with 1 . naac accredited autonomous instt certification 2 . no recertification clause . pay once 3 . focus on disease management thru 4 . 250+ indian success stories to refer 5 . wa group,1,Keto and Diet,389.4543837088023
grand risings soul tribe . always remember have a soulful sunday .,4,Healthy lifestyle and Weight Loss,364.5204379156858
first pic is bmi 33 and second is bmi 25 how to feel edtwt,0,Eating Disorder,19.47650737640506
edtwt what age do you think i am without looking at my profile ? ? ? ?,0,Eating Disorder,13.27678644430548
preciso de meanspo constantemente pra reagir um pouco,0,Eating Disorder,1718.5725821508593
"gm edtwt , i 'm ready for another day of barely eating and working out",0,Eating Disorder,9.376850609885071
"com mta massa magra vc pode ser thinspo , mas eu acho bem difcil , eu tinha quase isso , sou 2cm mais baixa e meu peso inicial era 55kg , no era nada satisfeita cmg , mas avalia o que for melhor pra vc anjinho !",9,Eating Disorder,144.20383588615857
who wants 2 be tagged :3 say me situationspo motivation disordered people,7,Eating Disorder,5237.903389747328
hi & gt ; 3 & gt ;,12,Spam,43.5910878732039
defeat the disease with herbal tea . try now,4,Healthy lifestyle and Weight Loss,23.11657045671804
attended a wedding this weekend and still stayed chicago marriott southwest at burr ridge,1,Keto and Diet,141.92617805483036
seeing not fatphobic on edtwt is so laughable to me im sry,0,Eating Disorder,52.08126498154687
more madbear madrid arse,5,Body Image,477446.2992213277
", , , .",4,Healthy lifestyle and Weight Loss,14.741481222653272
is my vision board made up of entirely thinspo ? yes .,0,Eating Disorder,10.328878646232836
if north african follow me i 've never seen any north african people on edtwt,0,Eating Disorder,10.436208930176196
weightloss is certainly smooth and rapid once you go with this type of our great hidden knowledge which causes ones body to reinstate healthy lifestyle,4,Healthy lifestyle and Weight Loss,72.11911334212849
"hii , here to find moots ! ! not new to ed/sh twt , just never really posted or anything . -17 -she/her -sh+ed depression , anxiety and b.e.d -i listen to kpop , indie dni if you 're under 15 ! edtwt shtwt styrotwt beanstwt fasciatwt 988twt",0,Eating Disorder,208.93469963811123
a healthy way to break a 3 day fast obviously you do not need the snacks but this is for kinda non edtwt people . i found the hours to eat helps .,0,Eating Disorder,53.81185461714967
pic of me at my lw cause im nostalgic,7,Eating Disorder,36.92174667311615
getting my nails done while on edtwt,0,Eating Disorder,25.11699490153498
i know this is super f up but i 'm relieved edtwt exists because when i say i 'm only eating 700 cals everyone here is like `` you go girl '' instead of scolding me and telling me i 'm insane,0,Eating Disorder,38.460618259522896
how do i prevent/get rid of saggy skin when losing weight rapidly ?,0,Eating Disorder,29.68335539113054
"eu curto ter peito grande e curto a validao masculina ( por mais que eu no goste do fato de precisar dela ) por ter coxas `` gostosas '' . mas sla eu daria tudo por um corpinho thinspo , formato pera mqs pequenininho . imagina ser toda pequenininha fininha",9,Eating Disorder,1236.3419461229785
since yesterday edtwt debate was thigh gaps from wide stance not counting can we discuss thigh gaps while wearing indoor shoes not counting,0,Eating Disorder,27.931625762171212
"20 % off with code sale20 zotrim , the clinically proven appetite suppressant controls hunger and cravings clinically proven to help you lose weight outperforms prescription drugs in trials",4,Healthy lifestyle and Weight Loss,135.5395606452022
trackers and diets for december ( use as a bday gift for me ^-^ ) ricecaketwt edtwt,0,Eating Disorder,149.91853958628928
"rapidfire caramel macchiato ketogenic high performance keto coffee pods , supports energy & ; metabolism , weight loss diet , single serve k cup , brown , 16 count ( packaging mayvary )",1,Keto and Diet,230.51493408518556
first try at a keto version of toad in the hole . lets just hope i didnt fuck up a bunch of good sausages .,3,Weight Loss Drugs,4.697442727566844
lose 7-10 kgs weight in 30days,4,Healthy lifestyle and Weight Loss,74.59266164128238
edtwt is so fucking dumb why did i join,0,Eating Disorder,7.529145459675925
"fit father programme for the busy father by men health experts lose belly fat and gain fitness for confidential consultation with tests call 0734-290686 / 0725-786247 mon-sat 8.00am to 5.00pm aculaser weightloss clinic , 3rd parklands avenue , nairobi , kenya .",11,Spam,320.33041809293724
"love yourself fully , the body may change but not the soul",13,Healthy lifestyle and Weight Loss,3.620535131492521
reasons to not be that annoying fat friend ( storytime of how is having a fat friend ) edtwt ricecake thinspo fatspo ving th ! nspo ricecaketwt ed ana ednos ednostwt anatwt calories cals thinsp0 diet weight loss eedeetwt ricecaketwt 3dtwt kcals,0,Eating Disorder,135.16529141921467
top 3 ways gluten drives autoimmune disease .,4,Healthy lifestyle and Weight Loss,58.63064148570946
im back ! does anyone remember me ? ? ?,7,Eating Disorder,5.470815050850091
"i always get so bloated like its not ok , edtwt how do i not get bloated so easy",0,Eating Disorder,9.831427936795624
my fucking caregiver is bringing me fucking food when i said that i do n't want it multiple times . for fukcs sake i 'm fasting rn .,0,Eating Disorder,5.459570397557873
my fave thinspo atm * * an ongoing,0,Eating Disorder,153.4609239576303
reading tweets and books about health tips and tricks is useless if you do n't take action !,1,Keto and Diet,5.9965865304968
successful lean belly weight loss juice ! finally unlock the secrets to losing weight with insights from top scientists . click this link,4,Healthy lifestyle and Weight Loss,17.963740575383248
black & ; microwaved protein bar ~ 185 cals [ microwaved protein bar is my new go to dessert i think . im obsessed try ],0,Eating Disorder,20.53821451308588
tempted to post more breaking bad meanspo .......,0,Eating Disorder,836.0932023173164
sometimes exercise is simply not an option .,4,Healthy lifestyle and Weight Loss,21.84612181662157
how many people do you think are on edtwt,0,Eating Disorder,8.886408555713642
hold on i 'm channeling my inner edtwt mean girl,0,Eating Disorder,43.84871075072133
the joker is lowkey thinspo,0,Eating Disorder,229.19534612781956
como le hago pa conseguir mutis en edtwt pipipipipipi,8,Eating Disorder,116.659899638209
grand risings soul tribe . always remember have a soulful sunday .,4,Healthy lifestyle and Weight Loss,364.5204379156858
this man is a icon !,5,Body Image,652.387719293677
juanita tinelli es una re thinspo argentina,0,Eating Disorder,1197.7952828693817
edtwt arent you proud of me i have n't eaten or gotten out of my bed all day,0,Eating Disorder,5.787981968940586
"busco mutuals ! ! 17 el/ella dfi criterio bsico , -13 / +25 soy nueva en edtwt pero no en otros subtwt parecidos:3 cualquier interaccin para ser mutuals",8,Eating Disorder,2668.362844181159
she 'd definitely be on edtwt,0,Eating Disorder,62.54267518807736
