text,community_id,community_name,perplexity
uhm can guys not interact with edtwt ! ! ! i am prone to relapsing ! ! uhhh yeah dont interact with edtwt it makes me want to relapse,2,Anti Eating Disorder,2.166465895570013e-09
hsitez pas arrter de qrt les vieux fatspo de ledtwitter car tout ce que vous faites cest mettre ce contenu dans ma tl merci,2,Anti Eating Disorder,6.152095277656144e-09
just had to block someone so imma say this- do not follow me on your edtwt accounts . its triggering and our content is not even compatible so,2,Anti Eating Disorder,8.780996763047e-12
fuck thinspo fuck bonespo fuck all of that,2,Anti Eating Disorder,3.725170514916859e-31
"// fatphobia , ed + edtwt mention guys im pretty sure op is fatphobic and on edtwt so lets just stay far far away .",2,Anti Eating Disorder,9.47760359776284e-12
pinterest stop showing my fucking thinspo challenge ? ?,2,Anti Eating Disorder,8.345487398081391e-27
why is there so many edtwt accs following me wtf,2,Anti Eating Disorder,2.3641239348290747e-25
nao aguento mais minhas amigas sao literalmente o edtwt,2,Anti Eating Disorder,1.8437033843073265e-19
oomf becoming an edtwt acc i jumped outta my skin,2,Anti Eating Disorder,1.0117715005768023e-24
what you know about the keto diet is wrong ! this is what new studies are showing | dr. steven gundry youtube,2,Anti Eating Disorder,7.904621578060274e-15
"im noticing a trend of tweets going viral for making fun of edtwt girlies for being fatphobic , and of course edtwt is fucking terrible , but then i click on the og tweet and i see in the comments like keep starving yourself or just other horrible shit like that and +",2,Anti Eating Disorder,1.8124189864465728e-06
why does edtwt shit keep popping up on my tl ? ? ? twitter is plotting on me,2,Anti Eating Disorder,9.196095260455192e-18
put an edtwt bitch on my tl one more fucking time and im blocking theres been wayyy too many this week,2,Anti Eating Disorder,1.630833055404901e-13
y is edtwt on my tl get offfff,2,Anti Eating Disorder,1.977786609623433e-26
minha tml uma mistura de studytwt e edtwt eu amo,2,Anti Eating Disorder,2.5726699992985773e-19
"tw thinspo , body dysmorphia ( stuff like this ) this bitch is so weird , if ever get the chance block them .",2,Anti Eating Disorder,1.0815791621696105e-12
ew my recently rejoined edtwt or something and is acting like such a freak . idc if you dont want my help but have you considered shutting the fuck up about it ? ?,2,Anti Eating Disorder,4.212481474752393e-10
a bea 'gothic girl ' without a specific reason just following a mood ^___^,2,Anti Eating Disorder,2.26818326485416e-19
edtwt literalmente a coisa mais nojenta e deprimente e eu no tenho empatia alguma por quem passa o dia sendo gordofobica e glorificando passar fome,2,Anti Eating Disorder,2.317426321951644e-07
no confo en ningn ningn nutricionista yo los conozco a esos hijos de puta anteayer andaban en edtwt y ahora te dicen que vivas a avena y no comas fruta ! ! !,2,Anti Eating Disorder,8.010648002709786e-07
woah just landed on edtwt scary place,2,Anti Eating Disorder,2.174346247191549e-33
how many times do i got ta say i strictly do not want edtwt accs to interact,2,Anti Eating Disorder,2.5418162141491376e-18
essa onda de tomar ozempic pra emagrecer t bizarra,2,Anti Eating Disorder,2.592789565036493e-18
pensando en volver a mi cuenta de edtwt mmmm .,2,Anti Eating Disorder,2.9853127031365456e-22
"how come you follow edtwt and shtwt accounts ? you just seem like a comshio acc & ; seem a bit against them so im ju in all honesty , i dont really support it , but i still do wan na befriend them , if that makes sense ? i know eds an",2,Anti Eating Disorder,1.714465611257765e-06
olha o dia q eu me oficializar no edtwt vcs vo ver uma coisa,2,Anti Eating Disorder,1.3140691266784292e-15
"my theory is that when edtwt look up feedism accounts for fatspo , it makes the algorithm start to mix the two up that why edtwt shows up in my feed so much /",2,Anti Eating Disorder,2.69393307661403e-09
i love that i can eat without a voice in my head,2,Anti Eating Disorder,8.230178144525162e-29
its day 4 and yall are still quoting edtwt accs .,2,Anti Eating Disorder,2.46543030030303e-23
edtwt is so interesting srry the dedication to losing weight is so intense that they could put that effort to build houses fr,2,Anti Eating Disorder,5.112395678644839e-15
can i stop getting recommended edtwt videos pleaze i dont care,2,Anti Eating Disorder,2.3274916601378944e-23
"edtwt people need their phones taken away from them and the help they need , im being so fr",2,Anti Eating Disorder,5.1773125351853145e-17
tw edtwt/ed mentions me sleeping `` zzzzzzzzzzzzzzzzzzzzzzzzzz mimimimimi '' my inside voice `` zenith you should escape edtwt you do not want to be in an ed again '',2,Anti Eating Disorder,4.973678073838528e-07
why are the niggas in avatar hella thinspo material,2,Anti Eating Disorder,7.355660787618625e-26
"anyone whos in edtwt , shtwt , serial-kiiiertwt , school-shxxtertwt , maptwt , or other shit like that are the lowest degenerates all of you are the most pathetic attention seekers",2,Anti Eating Disorder,1.7897336590522173e-07
edtwt can burn,2,Anti Eating Disorder,0.0
esse pessoal de edtwt podia tudo se enfiar numa cmara de gs e m * rr * r srio se ma7em,2,Anti Eating Disorder,7.810475183278598e-11
brain damaged edtwt tweet,2,Anti Eating Disorder,9.234556879900544e-43
i- how did i end up on edtwt,2,Anti Eating Disorder,1.771688746187875e-31
eu vou explodir o pessoal do edtwt,2,Anti Eating Disorder,1.8044631537966128e-23
people interacting with edtwt will never not b funny to me . i dont condone fatphobic behaviour obv but its like how r shocked that a space with mentally ill people r gnna say mentally ill things,2,Anti Eating Disorder,1.1047832870758612e-08
accidentally stumbled onto edtwt and now i am sad,2,Anti Eating Disorder,1.2748247989611216e-31
i have no sympathy for edtwt suffering from a mental illness doesnt give you a pass to degrade other peoples bodies . choosing to come one here everyday & ; be a pos is so different than someone with ed wanting to get better / doing no harm to others,2,Anti Eating Disorder,2.720245788623288e-07
upperbody de thinspo e lowebody de average,2,Anti Eating Disorder,1.1720338130029018e-31
hold on oomf is on edtwt i was not aware,2,Anti Eating Disorder,7.550661656711019e-26
im ngl i thought edtwt was erectile dysfunction twitter for the longest time,2,Anti Eating Disorder,5.756319590497759e-21
this guy is calling himself a little girl but what i see is a man promoting bimbo ed and thinspo for easy $ $ $ $,2,Anti Eating Disorder,1.6757825866981634e-13
edtwt but its for who cant get a hard on,2,Anti Eating Disorder,6.409850458625653e-26
pseudo-political reverse thinspo,2,Anti Eating Disorder,0.0
the overlap between edtwt and kpoptwt is horrifying,2,Anti Eating Disorder,3.060480545113542e-23
scrolling through edtwt+ listening to music =,2,Anti Eating Disorder,3.844543125206824e-34
whats elon musk plan to ban edtwt,2,Anti Eating Disorder,2.1120081798625158e-29
edtwt can actually d ! e since theyre halfway there already,2,Anti Eating Disorder,1.9891220169785143e-25
"halloween is over , back to the weightloss grind . here hoping my 3 week plateau is broken now",2,Anti Eating Disorder,1.0724371826331629e-17
im skipping maher talking about ozempic cos i dont care what fat haters have to say about weightloss . skiiiip,2,Anti Eating Disorder,3.085072345157536e-12
my weightloss is noticable got me giggling and kicking my feet,2,Anti Eating Disorder,1.980991133951169e-23
"the fact that `` edtwt '' is a thing is insane like why are glamorizing the fact that have eating disorders , get help , like genuinely",2,Anti Eating Disorder,1.7774304597595325e-11
you can call out edtwt for its toxicity without putting actual edtwt content on people timelines or making fun of people with eds,2,Anti Eating Disorder,2.8299457503939973e-13
lana deal rey should perform national anthem at the super bowl but she should take ozempic,2,Anti Eating Disorder,4.9226484374136745e-20
edtwt is really the worst community on twitter like this is just hatefuli wish nothing but the worst for these nggas,2,Anti Eating Disorder,2.3814526129632523e-14
why is twitter recommending me thinspo lmaooooo,2,Anti Eating Disorder,1.0175230854367687e-24
eu merecia pelo menos um parabns por continuar no recovery mesmo tendo uma me proana,2,Anti Eating Disorder,1.193739389022258e-13
como odio edtwt,2,Anti Eating Disorder,0.0
// fatphobia ed r slur you literally support proana fucking hypocrite also didnt even tag the r slurapology my ass,2,Anti Eating Disorder,2.5020586730956085e-12
iba a decir algo pero entre a su perfil y v q es de edtwt xdd cmo q la misoginia va de la mano con los tcas,2,Anti Eating Disorder,5.907538014326974e-09
edtwt stop following me,2,Anti Eating Disorder,0.0
"ngl , i think edtwt spilling over into peoples feeds more often has more to do with elon and his whole anti-echo chamber ( ) philosophy than anything else",2,Anti Eating Disorder,1.4499115796873238e-10
hello i think someone accidentally retweeted something on main rather than private but do not retweet or interact with edtwt on my timeline ),2,Anti Eating Disorder,1.2955163851413598e-11
edtwt showing up is so crazy ive avoided ed people for my entire time on the internet,2,Anti Eating Disorder,6.56651456292872e-18
mi problema con las d edtwt es q usan sus trastornos cmo excusas para ser unas hijas d puta con los dems y ser extremadamente asquerosas,2,Anti Eating Disorder,2.2069267302526896e-08
i hate edtwt so much you guys are so awful and weird i do n't care sorry,2,Anti Eating Disorder,1.9254172276194746e-17
if youre on edtwt do something better with your life,2,Anti Eating Disorder,2.36010273177215e-27
taeyong odia a los de edtwt q me cuentas ! !,2,Anti Eating Disorder,3.520394091555309e-20
edtwt literally grosses me out . even at the deepest darkest depths of my eating disorder i never shamed other peoples bodies to help fuel myself to be sickly . i knew i was sick and id never thought of forcing my mental issues onto other like ? ? ? keep it personal and get help,2,Anti Eating Disorder,1.9636865999927977e-06
and when i tell edtwt that starving themselves wont help them loss fat instead thats what theyre gon na retain while their body eats away at the minuscule amounts of protein left,2,Anti Eating Disorder,9.9036989720247e-10
`` ozempic/weight loss is fatphobic '' im gon na kill you for real,2,Anti Eating Disorder,7.950186391968839e-17
i wont continue to put the edtwt on yalls tl ik its triggering ! but god r twitter annoying sometimes,2,Anti Eating Disorder,1.4158407282140963e-14
why is edtwt keeping popping up on my tl,2,Anti Eating Disorder,2.495398239066822e-29
i never feel sorry for the edtwt girlies when they develop health conditions related to their ed like infertility and hair loss because a lot of yall are deeply racist and ugly on the inside,2,Anti Eating Disorder,1.1277356826155938e-09
fuck around bitch i do it like a g tho getting off this weight like it keto,2,Anti Eating Disorder,6.725302709173244e-21
"edtwt , , , , , ofc",2,Anti Eating Disorder,1.2624966596118534e-34
someone from edtwt sent me a picture of a dead body . tf that suppose to scare me .,2,Anti Eating Disorder,5.005789488331952e-16
"im the embarrasing mom with bright pink hello kitty clothes on , bare midriff . and honestly idc",2,Anti Eating Disorder,1.6579736088678581e-15
"i hate being fat , i just love food sm ! what are tips to stop eating and easy excerises to do while im in bed",2,Anti Eating Disorder,3.097748023806608e-13
cheguei do lado do edtwt q nao queria chegar,2,Anti Eating Disorder,9.435551504370786e-21
somehow my other twitter has ended up in edtwt and how it happened but its very close to affecting me,2,Anti Eating Disorder,5.155043178734162e-17
",",2,Anti Eating Disorder,0.0
"20 and on edtwt , you 're either a ) in dire need of a bone marrow transplant or b ) have a metabolism rate that takes a millennia to process the fluids stuck in your big bad body .",2,Anti Eating Disorder,3.370941303870722e-09
idc if an edtwt acc like go wild but dont talk ab other ppls bodies like how does that affect,2,Anti Eating Disorder,6.3865495423542115e-16
only freaks qrt edtwt posts that show up on their tl and make fun of the posters . youre literally triggering people and pushing these posts to your moots,2,Anti Eating Disorder,9.175611659362204e-11
pozabijajcie si wszystkie albo usucie twittera bo jedyne co robicie to uczycie/inspirujecie ludzi do tego eby sie wyniszcza,2,Anti Eating Disorder,4.432990863278975e-08
"pode ser muito boomer da minha parte mas eu no consigo ver nichos de twitter ( por exemplo studytwt , edtwt , booktt ) como pseudo redes de apoio eu vejo realmente como panelinha de escola cheia de gente maluca querendo fazer parte do grupinho descolado",2,Anti Eating Disorder,1.3122366908646654e-06
can we please stop giving attention to people on edtwt . like that all they want . just ignore them .,2,Anti Eating Disorder,5.0591965038431125e-16
